source_year,domain,sentence_id,text,target,category,polarity,label,from_idx,to_idx
2014,laptop,761,"With today's company fighting over marketshare, its a shame that ASUS can get away with the inept staff answering thephone.",staff,NONE,negative,0,98,103
2014,laptop,2096,"The price premium is a little much, but when you start looking at the features it is worth the added cash.",price premium,NONE,negative,0,4,17
2014,laptop,2096,"The price premium is a little much, but when you start looking at the features it is worth the added cash.",features,NONE,positive,2,70,78
2014,laptop,714,I can't say enough of how satisfied I am with their product and help aftermarket.,product and help aftermarket,NONE,positive,2,52,80
2014,laptop,1973,Microsoft word was not on it andI had to buy it seperately.,Microsoft word,NONE,negative,0,0,14
2014,laptop,1953,"My Toshiba did not have sound on everything, just certain things.",sound,NONE,negative,0,24,29
2014,laptop,2755,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",extra features,NONE,positive,2,64,78
2014,laptop,2755,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",windows 7 home premium,NONE,positive,2,91,113
2014,laptop,70,It fires up in the morning in less than 30 seconds and I have never had any issues with it freezing.,fires up,NONE,positive,2,3,11
2014,laptop,1734,It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software.,software,NONE,negative,0,134,142
2014,laptop,1617,The online tutorial videos make it super easy to learn if you have always used a PC.,online tutorial videos,NONE,positive,2,4,26
2014,laptop,1476,"The image is great, and the soud is excelent.",image,NONE,positive,2,4,9
2014,laptop,1476,"The image is great, and the soud is excelent.",soud,NONE,positive,2,28,32
2014,laptop,1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,NONE,negative,0,70,77
2014,laptop,1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,boot up,NONE,negative,0,81,88
2014,laptop,1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,shut down,NONE,negative,0,92,101
2014,laptop,1623,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,NONE,negative,0,138,145
2014,laptop,451,It was very easy to just pick up and use-- It did not take long to get used to the Mac OS.,Mac OS,NONE,positive,2,83,89
2014,laptop,451,It was very easy to just pick up and use-- It did not take long to get used to the Mac OS.,use,NONE,positive,2,37,40
2014,laptop,2956,"It is well worth the money it cost, Very good investment.",cost,NONE,positive,2,30,34
2014,laptop,720,"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;",Windows 7 Starter,NONE,neutral,1,15,32
2014,laptop,720,"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;",Windows 7 Home Premium,NONE,neutral,1,39,61
2014,laptop,720,"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;",Windows 7 Professional,NONE,neutral,1,66,88
2014,laptop,740,This computer had exactly the specifications I needed.,specifications,NONE,positive,2,30,44
2014,laptop,2564,My kids (and dogs) destroyed two power cords by pulling on them.,power cords,NONE,neutral,1,33,44
2014,laptop,3016,"I had upgraded my old MacBook to Lion, so I kind of knew what I was getting, but hadn't been able to enjoy some of the awesome new multi-touch features.",multi-touch features,NONE,positive,2,131,151
2014,laptop,2778,"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",screen,NONE,negative,0,4,10
2014,laptop,2778,"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",clicking buttons,NONE,negative,0,46,62
2014,laptop,1378,Windows also shuts the computer down for no reason without warning.,Windows,NONE,negative,0,0,7
2014,laptop,2999,not using wired lan not sure what thats about.,wired lan,NONE,neutral,1,10,19
2014,laptop,1189,Now for the hardware problems.,hardware,NONE,negative,0,12,20
2014,laptop,2070,Anyways I bought this two months ago and when I first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporaly in save zone.,hard drive,NONE,negative,0,123,133
2014,laptop,2076,It's fast and has excellent battery life.,battery life,NONE,positive,2,28,40
2014,laptop,612,Apple care included.,Apple care,NONE,neutral,1,0,10
2014,laptop,2706,Features like the font are very block-like and old school.,font,NONE,negative,0,18,22
2014,laptop,2706,Features like the font are very block-like and old school.,Features,NONE,negative,0,0,8
2014,laptop,1874,"I feel that it was poorly put together, because once in a while different plastic pieces would come off of it.",plastic pieces,NONE,negative,0,74,88
2014,laptop,1546,"Finally, I should note that I took the 2GB RAM stick from my old EeePC and installed it before I even powered on for the first time.",2GB RAM stick,NONE,neutral,1,39,52
2014,laptop,2003,Windows is also rather unsteady on its feet and is susceptible to many bugs.,Windows,NONE,negative,0,0,7
2014,laptop,1180,"After sending out documents via email and having recipients tell me they could not open the documents or they came through as gibberish, I broke down and spent another $100 to get Microsoft Word for Mac.",Microsoft Word for Mac,NONE,neutral,1,180,202
2014,laptop,809,DO NOT BUY GATEWAY COMPUTERS THEY ARE JUNK AND THE WARRANTY COMPANY IS HORRIBLE.,WARRANTY COMPANY,NONE,negative,0,51,67
2014,laptop,799,then on top of it all their cusromer service center is in the middle east.,cusromer service center,NONE,negative,0,28,51
2014,laptop,1668,The only bad part is the size/weight.,size,NONE,negative,0,25,29
2014,laptop,1668,The only bad part is the size/weight.,weight,NONE,negative,0,30,36
2014,laptop,274,The little battery that it did have would only last about an hour while just having it on the desktop.,battery,NONE,negative,0,11,18
2014,laptop,2456,Its good for playing my apps on Facebook or watching movies.,watching movies,NONE,positive,2,44,59
2014,laptop,2456,Its good for playing my apps on Facebook or watching movies.,playing,NONE,positive,2,13,20
2014,laptop,353,"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",build quality,NONE,negative,0,9,22
2014,laptop,353,"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",performance,NONE,negative,0,30,41
2014,laptop,655,It was truly a great computer costing less than one thousand bucks before tax.,costing,NONE,positive,2,30,37
2014,laptop,2510,"Waiting for the i7 was well worth it, great value for the price.",price,NONE,positive,2,58,63
2014,laptop,2510,"Waiting for the i7 was well worth it, great value for the price.",i7,NONE,positive,2,16,18
2014,laptop,884,"Now,,,,,my monitor has been acting up for about 2 months.",monitor,NONE,negative,0,11,18
2014,laptop,2785,"Also, the extended warranty was a problem.",extended warranty,NONE,negative,0,10,27
2014,laptop,2443,Boots up fast and runs great!,Boots up,NONE,positive,2,0,8
2014,laptop,2443,Boots up fast and runs great!,runs,NONE,positive,2,18,22
2014,laptop,2114,I needed a driver for my HP and they would not help me with out me paying over $50 for it.,driver,NONE,neutral,1,11,17
2014,laptop,764,"Call tech support, standard email the form and fax it back in to us.",tech support,NONE,neutral,1,5,17
2014,laptop,435,They sent it back with a huge crack in it and it still didn't work.,work,NONE,negative,0,62,66
2014,laptop,914,"A coupla months later, they change my hard drive.",hard drive,NONE,negative,0,39,49
2014,laptop,1776,"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.",twin packing,NONE,positive,2,30,42
2014,laptop,1776,"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.",functions,NONE,positive,2,74,83
2014,laptop,2845,I bought this laptop because of the performance to price ratio.,performance,NONE,positive,2,36,47
2014,laptop,2845,I bought this laptop because of the performance to price ratio.,price,NONE,positive,2,51,56
2014,laptop,2600,"After having two PC laptops die with in the past 3 years, I was led to the Apple display at Best Buy by the sleek design and promise of less tech issues.",design,NONE,positive,2,114,120
2014,laptop,2600,"After having two PC laptops die with in the past 3 years, I was led to the Apple display at Best Buy by the sleek design and promise of less tech issues.",tech issues,NONE,positive,2,141,152
2014,laptop,1696,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,size,NONE,positive,2,4,8
2014,laptop,1696,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,space,NONE,negative,0,107,112
2014,laptop,1479,The service I received from Toshiba went above and beyond the call of duty.,service,NONE,positive,2,4,11
2014,laptop,2909,"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",memory,NONE,negative,0,96,102
2014,laptop,2909,"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",speed,NONE,negative,0,107,112
2014,laptop,2909,"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",priced,NONE,negative,0,21,27
2014,laptop,2937,I would recommend it just because of the internet speed probably because thats the only thing i really care about.,internet speed,NONE,positive,2,41,55
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",programs,NONE,neutral,1,18,26
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Garageband,NONE,neutral,1,92,102
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Photo Booth,NONE,neutral,1,123,134
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",iPhoto,NONE,neutral,1,136,142
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",iMovie,NONE,neutral,1,176,182
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",video-editing,NONE,neutral,1,145,158
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",movie-making,NONE,neutral,1,162,174
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",photo management,NONE,neutral,1,105,121
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",music,NONE,neutral,1,85,90
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Pages,NONE,neutral,1,53,58
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Numbers,NONE,neutral,1,60,67
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Keynote,NONE,neutral,1,69,76
2014,laptop,453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",school or office use,NONE,neutral,1,31,51
2014,laptop,2077,The screen shows great colors.,screen,NONE,positive,2,4,10
2014,laptop,2077,The screen shows great colors.,colors,NONE,positive,2,23,29
2014,laptop,970,"I have no idea how to burn cd's or to use the web cam, just for starters.",web cam,NONE,neutral,1,46,53
2014,laptop,970,"I have no idea how to burn cd's or to use the web cam, just for starters.",burn cd's,NONE,neutral,1,22,31
2014,laptop,2414,"The 17 inch screen is very large, but the computer is very light.",17 inch screen,NONE,negative,0,4,18
2014,laptop,832,"My opinion of Sony has been dropping as fast as the stock market, given their horrible support, but this machine just caused another plunge.",support,NONE,negative,0,89,96
2014,laptop,1064,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Bluetooth,NONE,neutral,1,8,17
2014,laptop,1064,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Drivers/Applications DVD,NONE,neutral,1,79,103
2014,laptop,1064,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Launch Manager,NONE,neutral,1,57,71
2014,laptop,2130,I also liked the glass screen.,glass screen,NONE,positive,2,17,29
2014,laptop,2626,The switchable graphic card is pretty sweet when you want gaming on the laptop.,switchable graphic card,NONE,positive,2,4,27
2014,laptop,2626,The switchable graphic card is pretty sweet when you want gaming on the laptop.,gaming,NONE,neutral,1,58,64
2014,laptop,2756,"The battery life has not decreased since I bought it, so i'm thrilled with that.",battery life,NONE,positive,2,4,16
2014,laptop,1446,"When I called Toshiba, they would not do anything and even tried to charge me $35 for the phone call, even though they didn't offer any technical support.",technical support,NONE,negative,0,136,153
2014,laptop,922,I bought this notebook and only had it for 3 months If it is overload with updates the BOOT MGR.,BOOT MGR,NONE,neutral,1,87,95
2014,laptop,2797,Oh and if thats not bad enough it doesn't come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds.,recovery cd,NONE,negative,0,54,65
2014,laptop,240,Skype is just so dang cool with this machine too.,Skype,NONE,positive,2,0,5
2014,laptop,1393,the mouse buttons are hard to push.,mouse buttons,NONE,negative,0,4,17
2014,laptop,1080,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",HDD,NONE,positive,2,6,9
2014,laptop,1080,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",rails,NONE,neutral,1,31,36
2014,laptop,1080,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",hard drive,NONE,neutral,1,76,86
2014,laptop,532,All I will say now is that it was over two grand less expensive and so much better quality than my hunk of crap Vaio.,quality,NONE,positive,2,83,90
2014,laptop,3047,"(Beware, their staff could send you back making you feel that only they know what a computer is.",staff,NONE,negative,0,15,20
2014,laptop,640,They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,warranty,NONE,negative,0,39,47
2014,laptop,640,They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,hard drive,NONE,neutral,1,55,65
2014,laptop,273,"Even with virus protection, it always turned off when updates were needed and installed.",virus protection,NONE,negative,0,10,26
2014,laptop,273,"Even with virus protection, it always turned off when updates were needed and installed.",updates,NONE,negative,0,54,61
2014,laptop,2679,"Also consider the MS Office apps are all trial versions, hope you have your own copies.",MS Office apps,NONE,negative,0,18,32
2014,laptop,2170,"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",feature,NONE,positive,2,74,81
2014,laptop,2170,"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",Windows,NONE,positive,2,103,110
2014,laptop,2170,"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",games,NONE,neutral,1,31,36
2014,laptop,1569,"lightweight, long battery life, excellent transition from PC;",battery life,NONE,positive,2,18,30
2014,laptop,3064,The price is another driving influence that made me purchase this laptop.,price,NONE,positive,2,4,9
2014,laptop,2129,It is stamped and not in pieces therefore it is a stronger more resilient frame.,frame,NONE,positive,2,74,79
2014,laptop,2710,Came fully loaded - good.,loaded,NONE,positive,2,11,17
2014,laptop,1370,"When we bought our new HP comouter in Dec. of 2008, we wanted Windows XP, but were told it would cost an extra $159, so we went with Vista.",Vista,NONE,neutral,1,133,138
2014,laptop,842,"I'm still within the one year warranty but the repair ""depot""  has deemed that this time it was caused by physical abuse and is not  covered.",warranty,NONE,negative,0,30,38
2014,laptop,842,"I'm still within the one year warranty but the repair ""depot""  has deemed that this time it was caused by physical abuse and is not  covered.","repair ""depot""",NONE,negative,0,47,61
2014,laptop,931,But I needed a laptop for school use.,school use,NONE,neutral,1,28,38
2014,laptop,36,This is the complete opposite to an ergonomic design.,design,NONE,negative,0,46,52
2014,laptop,1732,The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to.,programs,NONE,negative,0,74,82
2014,laptop,1063,"Wireless has not been a issue for me, like some others have meantioned.",Wireless,NONE,positive,2,0,8
2014,laptop,2478,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",trackpad,NONE,positive,2,35,43
2014,laptop,2478,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",programs,NONE,positive,2,88,96
2014,laptop,2478,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",navigating,NONE,positive,2,49,59
2014,laptop,523,I guess the only good thing that came out of these were the speakers and the subwoofer.,speakers,NONE,positive,2,60,68
2014,laptop,523,I guess the only good thing that came out of these were the speakers and the subwoofer.,subwoofer,NONE,positive,2,77,86
2014,laptop,1657,Theres a built in camera with special effects- for video and photography.,built in camera,NONE,positive,2,9,24
2014,laptop,1674,All for such a great price.,price,NONE,positive,2,21,26
2014,laptop,1143,"Long story short, since I experience so many problems with my laptop every since I bought it from day one, I didn't ask for a new laptop or a refund of what I pay for a crapy laptop, but just an extension of my laptop warranty for another year, they made a big deal of out that and after so many calls and complaints about their products and services, they finally gave in.",warranty,NONE,neutral,1,220,228
2014,laptop,2927,Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,left mouse key,NONE,negative,0,45,59
2014,laptop,2927,Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,costed,NONE,neutral,1,73,79
2014,laptop,2993,It has good speed and plenty of hard drive space.,speed,NONE,positive,2,12,17
2014,laptop,2993,It has good speed and plenty of hard drive space.,hard drive space,NONE,positive,2,32,48
2014,laptop,515,"They said that my computer was covered on an extended warranty, and that products with  extended warranties are taken care of through third parties and not Sony itself anymore.",extended warranty,NONE,neutral,1,45,62
2014,laptop,515,"They said that my computer was covered on an extended warranty, and that products with  extended warranties are taken care of through third parties and not Sony itself anymore.",extended warranties,NONE,neutral,1,88,107
2014,laptop,2572,Very long-life battery (up to 10-11 hours depending on how you configure power level settings).,battery,NONE,positive,2,15,22
2014,laptop,2387,"Screen is awesome, battery life is good.",Screen,NONE,positive,2,0,6
2014,laptop,2387,"Screen is awesome, battery life is good.",battery life,NONE,positive,2,19,31
2014,laptop,2517,The black model also has a very nice seamless appearance - one of the better looking notebooks I've seen.,appearance,NONE,positive,2,46,56
2014,laptop,990,The technical service for dell is so 3rd world it might as well not even bother.,technical service for dell,NONE,negative,0,4,30
2014,laptop,1414,The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,graphics,NONE,negative,0,4,12
2014,laptop,1414,The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,warranty,NONE,negative,0,32,40
2014,laptop,903,"They gave me a hard time yet again, but their was a malfunction in the battery itself, it didn't die.",battery,NONE,negative,0,71,78
2014,laptop,1602,"If you don't feel comfortable doing it yourself, just buy the case and be happy, plus it looks nice, I bought the white one from Best Buy.",case,NONE,positive,2,62,66
2014,laptop,2231,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",performance,NONE,neutral,1,40,51
2014,laptop,2231,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",price,NONE,positive,2,79,84
2014,laptop,2231,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",look,NONE,positive,2,110,114
2014,laptop,2231,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",applications,NONE,positive,2,122,134
2014,laptop,2828,Excellent speed for processing data.,speed,NONE,positive,2,10,15
2014,laptop,1824,When you call tech support you were routed to someone who was in another country and did not know what they were doing.,tech support,NONE,negative,0,14,26
2014,laptop,2500,I was taught to use Photoshop and was amazed.,Photoshop,NONE,positive,2,20,29
2014,laptop,1252,Somehow the system clock got messed up after reboot.,system clock,NONE,negative,0,12,24
2014,laptop,3007,"the only problem is that i had to add 1 gb RAM, the computer was kinda slow.",RAM,NONE,negative,0,43,46
2014,laptop,1037,"The driver updates don't fix the issue, very frustrating.",driver updates,NONE,negative,0,4,18
2014,laptop,1620,I will never go back to Windows!,Windows,NONE,negative,0,24,31
2014,laptop,285,It doesnt work worth a damn.,work,NONE,negative,0,10,14
2014,laptop,3035,It works really well.,works,NONE,positive,2,3,8
2014,laptop,2511,"Bigger HD, better graphics card, and a bid HD.",HD,NONE,positive,2,7,9
2014,laptop,2511,"Bigger HD, better graphics card, and a bid HD.",HD,NONE,positive,2,43,45
2014,laptop,2511,"Bigger HD, better graphics card, and a bid HD.",graphics card,NONE,positive,2,18,31
2014,laptop,2275,The built in camera is very useful when chatting with other techs in remote buildings on our campus.,built in camera,NONE,positive,2,4,19
2014,laptop,1124,"Mine came at $1,700 w/o a DVD burner (!).",DVD burner,NONE,negative,0,26,36
2014,laptop,781,The DVD burner broke after burning 3 DVD'd during that time!,DVD burner,NONE,negative,0,4,14
2014,laptop,2987,It works fine with our wireless and they've had not problems.,works,NONE,positive,2,3,8
2014,laptop,2133,But you must get the 15 inch.,15 inch,NONE,positive,2,21,28
2014,laptop,1364,Product support very poor as each phone call costs me long distan,Product support,NONE,negative,0,0,15
2014,laptop,2787,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",screen,NONE,positive,2,46,52
2014,laptop,2787,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",use,NONE,positive,2,37,40
2014,laptop,2049,It does not keep internet signals no matter where you bring it.,internet signals,NONE,negative,0,17,33
2014,laptop,1385,"Again, the same problem, the right speaker did not work.",right speaker,NONE,negative,0,29,42
2014,laptop,768,This was the 3rd day and part still had not been shipped.,shipped,NONE,negative,0,49,56
2014,laptop,214,Keyboard good sized and wasy to use.,Keyboard,NONE,positive,2,0,8
2014,laptop,214,Keyboard good sized and wasy to use.,use,NONE,positive,2,32,35
2014,laptop,1263,HP said it was out of warranty.,warranty,NONE,neutral,1,22,30
2014,laptop,142,"I never had this kind of quality issue with Dell (not to say Dell is that great), not with a brand new laptop.",quality,NONE,negative,0,25,32
2014,laptop,2947,wonderful features.,features,NONE,positive,2,10,18
2014,laptop,314,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,programs,NONE,positive,2,13,21
2014,laptop,314,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,Office,NONE,negative,0,34,40
2014,laptop,314,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,Office programs,NONE,neutral,1,106,121
2014,laptop,3011,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",OS,NONE,positive,2,6,8
2014,laptop,3011,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",processor speed,NONE,positive,2,68,83
2014,laptop,3011,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",thunderbolt port,NONE,positive,2,99,115
2014,laptop,1842,The lcd screen stopped working on mine after 10 months.,lcd screen,NONE,negative,0,6,16
2014,laptop,1372,"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Vista,NONE,negative,0,37,42
2014,laptop,1372,"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Adobe Flash player,NONE,negative,0,52,70
2014,laptop,1372,"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Internet Explore,NONE,negative,0,129,145
2014,laptop,1372,"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Windows update,NONE,negative,0,215,229
2014,laptop,1372,"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",update,NONE,negative,0,326,332
2014,laptop,1400,with the switch being at the top you need to memorize the key combination rather than just flicking a switch.,switch,NONE,negative,0,9,15
2014,laptop,1400,with the switch being at the top you need to memorize the key combination rather than just flicking a switch.,switch,NONE,negative,0,102,108
2014,laptop,1066,"One more tip, please purchase this model and get a 4GB stick of RAM to save you $10",4GB stick of RAM,NONE,positive,2,51,67
2014,laptop,344,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,hardrive,NONE,negative,0,39,47
2014,laptop,344,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,touch control buttons,NONE,negative,0,71,92
2014,laptop,344,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,keyboard,NONE,negative,0,100,108
2014,laptop,2871,I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance.,performance,NONE,positive,2,98,109
2014,laptop,312,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iLife software,NONE,positive,2,53,67
2014,laptop,312,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iPhoto,NONE,positive,2,88,94
2014,laptop,312,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iMovie,NONE,positive,2,96,102
2014,laptop,312,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iWeb,NONE,positive,2,104,108
2014,laptop,312,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iTunes,NONE,positive,2,110,116
2014,laptop,312,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",GarageBand,NONE,positive,2,118,128
2014,laptop,312,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",runs,NONE,positive,2,13,17
2014,laptop,2795,At first it worked well for a month or so then the system board failed and I send it in to toshiba some complaints and three weeks later I then receive my laptop back only to discover that it still has the same problem so now I have to send it back again to get it fixed again.,system board,NONE,negative,0,51,63
2014,laptop,1865,"Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",size,NONE,neutral,1,74,78
2014,laptop,1865,"Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",software,NONE,neutral,1,80,88
2014,laptop,1865,"Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",hardware,NONE,neutral,1,99,107
2014,laptop,2973,"It has plenty of memory, lots of hard drive, and great graphics.",memory,NONE,positive,2,17,23
2014,laptop,2973,"It has plenty of memory, lots of hard drive, and great graphics.",hard drive,NONE,positive,2,33,43
2014,laptop,2973,"It has plenty of memory, lots of hard drive, and great graphics.",graphics,NONE,positive,2,55,63
2014,laptop,2612,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,programs,NONE,positive,2,64,72
2014,laptop,2612,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,navigation,NONE,positive,2,77,87
2014,laptop,1283,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",hinge,NONE,negative,0,51,56
2014,laptop,1283,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",LCD,NONE,neutral,1,100,103
2014,laptop,1423,My problem was with DELL Customer Service.,DELL Customer Service,NONE,negative,0,20,41
2014,laptop,1072,"Newegg's RMA service was great as always, I contacted them late Friday night, and they issued me an RMA number and a PrePaid UPS shipping label the very next morning on Saturday.",RMA service,NONE,positive,2,9,20
2014,laptop,1739,Design: very durable.,Design,NONE,positive,2,0,6
