source_year,domain,sentence_id,text,target,category,polarity,label,from_idx,to_idx
2014,restaurant,257,The scallion pancakes and fried dumplings were nothing out of the ordinary.,scallion pancakes,NONE,neutral,1,4,21
2014,restaurant,257,The scallion pancakes and fried dumplings were nothing out of the ordinary.,fried dumplings,NONE,neutral,1,26,41
2014,restaurant,3292,Service is top notch.,Service,NONE,positive,2,0,7
2014,restaurant,3343,The food now is inconsistent.,food,NONE,negative,0,4,8
2014,restaurant,3135,"You can also special order any kind of dumpling,etc.",dumpling,NONE,positive,2,39,47
2014,restaurant,2018,I was pretty much full after our fondue appetizer.,fondue appetizer,NONE,neutral,1,33,49
2014,restaurant,3551,BE CAREFUL before you request extra spice.,spice,NONE,neutral,1,36,41
2014,restaurant,2355,The octopus eaters were floored by the Octopus salad.,Octopus salad,NONE,positive,2,39,52
2014,restaurant,2317,I started out with a Bombay beer which was big enough for two.,Bombay beer,NONE,positive,2,21,32
2014,restaurant,175,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",decor,NONE,positive,2,4,9
2014,restaurant,175,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",dining hall,NONE,positive,2,95,106
2014,restaurant,175,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",semi-private boths,NONE,positive,2,51,69
2014,restaurant,1057,Drawbacks: service is slow and they don't toast!,service,NONE,negative,0,11,18
2014,restaurant,2882,The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,sweet lassi,NONE,positive,2,4,15
2014,restaurant,2882,The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,lamb chettinad,NONE,positive,2,41,55
2014,restaurant,2882,The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,garlic naan,NONE,positive,2,64,75
2014,restaurant,2882,The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,rasamalai,NONE,negative,0,84,93
2014,restaurant,1656,The spicy tuna and salmon are the best we've ever had.,spicy tuna,NONE,positive,2,4,14
2014,restaurant,1656,The spicy tuna and salmon are the best we've ever had.,salmon,NONE,positive,2,19,25
2014,restaurant,3440,"Even though its good seafood, the prices are too high.",seafood,NONE,positive,2,21,28
2014,restaurant,3440,"Even though its good seafood, the prices are too high.",prices,NONE,negative,0,34,40
2014,restaurant,870,"In addition, the food is very good and the prices are reasonable.",food,NONE,positive,2,17,21
2014,restaurant,870,"In addition, the food is very good and the prices are reasonable.",prices,NONE,positive,2,43,49
2014,restaurant,2986,"Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.",owners,NONE,positive,2,38,44
2014,restaurant,2986,"Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.",hosts,NONE,positive,2,119,124
2014,restaurant,284,Been going here since it opened have seen the quality value decrease considerably.,quality value,NONE,negative,0,46,59
2014,restaurant,3418,"Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.",Meat dishes,NONE,neutral,1,0,11
2014,restaurant,3418,"Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.",vegetarian-friendly choices,NONE,positive,2,79,106
2014,restaurant,83,Reasonable prices.,prices,NONE,positive,2,11,17
2014,restaurant,2940,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,amuse bouche,NONE,positive,2,55,67
2014,restaurant,2940,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,dessert,NONE,positive,2,102,109
2014,restaurant,2940,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,tables,NONE,positive,2,75,81
2014,restaurant,2940,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,service,NONE,positive,2,11,18
2014,restaurant,2141,"Try the crunchy tuna, it is to die for.",crunchy tuna,NONE,positive,2,8,20
2014,restaurant,1854,It won't break the bank but I also wouldnt come back for the food.,food,NONE,negative,0,61,65
2014,restaurant,396,"All in all, this midtown gem instantly became one of my favorite sushi restaurants in the city.",sushi,NONE,positive,2,65,70
2014,restaurant,614,It is a lot of fun with live entertainment and all kinds of Disney type special effects.,live entertainment,NONE,positive,2,24,42
2014,restaurant,614,It is a lot of fun with live entertainment and all kinds of Disney type special effects.,special effects,NONE,positive,2,72,87
2014,restaurant,3012,"if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).",sushi,NONE,positive,2,42,47
2014,restaurant,3012,"if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).",sushi,NONE,positive,2,111,116
2014,restaurant,2621,"No refills on fountain drinks, though.",fountain drinks,NONE,negative,0,14,29
2014,restaurant,605,Wow over 100 beers to choose from.,beers,NONE,positive,2,13,18
2014,restaurant,2017,Be careful of portions - they're HUGE.,portions,NONE,positive,2,14,22
2014,restaurant,2974,"The Steak Tartare is a great bet, they fix it for you at the table.",Steak Tartare,NONE,positive,2,4,17
2014,restaurant,2456,My first time there I happened not to like the Crab Croquette apt that i ordered and they were happy to change it for me without making no big deal.,Crab Croquette apt,NONE,negative,0,47,65
2014,restaurant,25,Great for large groups and celebrations - our SUPER HAPPY waiter was the entertainment of the evening.,waiter,NONE,positive,2,58,64
2014,restaurant,3383,"Plus, on Wednesday nights the house wine is unlimited!",house wine,NONE,positive,2,30,40
2014,restaurant,2522,like saying her bread comes from a special bakery when we have seen her buying it dowtown manhathan.,bread,NONE,negative,0,16,21
2014,restaurant,2386,The dim sum servings here are a bit larger than I'm used to.,dim sum servings,NONE,neutral,1,4,20
2014,restaurant,3332,"However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.",management,NONE,neutral,1,45,55
2014,restaurant,3332,"However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.",door,NONE,positive,2,86,90
2014,restaurant,3332,"However, in the summer of 2003, it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup.",glass front,NONE,negative,0,115,126
2014,restaurant,717,We won't go to this place again for a good meal.,meal,NONE,negative,0,43,47
2014,restaurant,1159,"After dinner, take your date to the HUGE dance floor, probably one of the biggest you'll see in NY.",dance floor,NONE,positive,2,41,52
2014,restaurant,1159,"After dinner, take your date to the HUGE dance floor, probably one of the biggest you'll see in NY.",dinner,NONE,neutral,1,6,12
2014,restaurant,3547,Taj Mahal offeres gret value and great food.,value,NONE,positive,2,23,28
2014,restaurant,3547,Taj Mahal offeres gret value and great food.,food,NONE,positive,2,39,43
2014,restaurant,792,Has the chef and owner changed???,chef,NONE,neutral,1,8,12
2014,restaurant,792,Has the chef and owner changed???,owner,NONE,neutral,1,17,22
2014,restaurant,2015,My boyfriend and I recently had an early dinner at Artisanal and was satisfied with our experience.,dinner,NONE,positive,2,41,47
2014,restaurant,3692,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",bacon,NONE,negative,0,21,26
2014,restaurant,3692,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",platter,NONE,negative,0,48,55
2014,restaurant,3692,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",in sandwiches,NONE,negative,0,59,72
2014,restaurant,3692,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",frying,NONE,negative,0,147,153
2014,restaurant,3692,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",bacos,NONE,negative,0,181,186
2014,restaurant,443,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",Pizza,NONE,positive,2,0,5
2014,restaurant,443,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",crust,NONE,positive,2,77,82
2014,restaurant,443,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",pizza,NONE,positive,2,17,22
2014,restaurant,443,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",toppings,NONE,neutral,1,62,70
2014,restaurant,443,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",bread,NONE,positive,2,119,124
2014,restaurant,1377,"I found it on a cold night, the perfect spot to warm up.",spot,NONE,positive,2,40,44
2014,restaurant,1439,They even have a section in the menu called American Chinese food!,menu,NONE,negative,0,32,36
2014,restaurant,1439,They even have a section in the menu called American Chinese food!,American Chinese food,NONE,negative,0,44,65
2014,restaurant,2741,"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.",Service,NONE,positive,2,0,7
2014,restaurant,2741,"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.",beef carpaachio,NONE,positive,2,32,47
2014,restaurant,2741,"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.",pasta,NONE,positive,2,80,85
2014,restaurant,2741,"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.",portion,NONE,positive,2,67,74
2014,restaurant,370,kalbi and nebbiolo do work together.,kalbi,NONE,neutral,1,0,5
2014,restaurant,370,kalbi and nebbiolo do work together.,nebbiolo,NONE,neutral,1,10,18
2014,restaurant,599,"Best Italian food I ever had (and being Italian, that means alot).",Italian food,NONE,positive,2,5,17
2014,restaurant,803,I will recommend Scopa to all of my friends for a place to go for wonderful Italian food.,Italian food,NONE,positive,2,76,88
2014,restaurant,1750,Located at the end of a magnificent block.,Located,NONE,positive,2,0,7
2014,restaurant,847,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",meal,NONE,positive,2,65,69
2014,restaurant,847,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",room,NONE,neutral,1,24,28
2014,restaurant,847,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",clubhouse,NONE,negative,0,98,107
2014,restaurant,1007,They don't walk around with the trays of Dim Sum.,trays of Dim Sum,NONE,neutral,1,32,48
2014,restaurant,1161,"Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).",bar,NONE,positive,2,6,9
2014,restaurant,1161,"Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).",bartenders,NONE,positive,2,25,35
2014,restaurant,3123,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,dessert,NONE,neutral,1,24,31
2014,restaurant,3123,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,NONE,negative,0,40,48
2014,restaurant,3123,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,bill,NONE,neutral,1,71,75
2014,restaurant,3405,I really loved the different and inovated touch that's the cheff gives to the food.,cheff,NONE,positive,2,59,64
2014,restaurant,3405,I really loved the different and inovated touch that's the cheff gives to the food.,food,NONE,positive,2,78,82
2014,restaurant,3702,They came out over cooked and the cheese was almost non existant.,cheese,NONE,negative,0,34,40
2014,restaurant,1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",tuna tartare,NONE,positive,2,10,22
2014,restaurant,1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",sake,NONE,positive,2,28,32
2014,restaurant,1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",mushroom ravioli,NONE,positive,2,34,50
2014,restaurant,1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",pinot noir,NONE,positive,2,56,66
2014,restaurant,1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",chocolate sampler,NONE,positive,2,76,93
2014,restaurant,1866,"I had the tuna tartare with sake, mushroom ravioli with pinot noir, and the chocolate sampler with a dessert wine for $49.",dessert wine,NONE,positive,2,101,113
2014,restaurant,2570,On a hot day it was fabulous to stop in and enjoy lunch.,lunch,NONE,positive,2,50,55
2014,restaurant,280,The food is delicious and beautifully prepared along with the friendly and personable service.,food,NONE,positive,2,4,8
2014,restaurant,280,The food is delicious and beautifully prepared along with the friendly and personable service.,service,NONE,positive,2,86,93
2014,restaurant,1021,I usually go there later at night when I get off work so I don't have to deal with crowds or lines.,lines,NONE,negative,0,93,98
2014,restaurant,1021,I usually go there later at night when I get off work so I don't have to deal with crowds or lines.,crowds,NONE,negative,0,83,89
2014,restaurant,3211,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",waiter,NONE,negative,0,21,27
2014,restaurant,3211,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",beers,NONE,neutral,1,90,95
2014,restaurant,3211,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",manager,NONE,negative,0,115,122
2014,restaurant,3211,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",reservations,NONE,positive,2,184,196
2014,restaurant,1429,Sauce was watery and the food didn't have much flavor.,Sauce,NONE,negative,0,0,5
2014,restaurant,1429,Sauce was watery and the food didn't have much flavor.,food,NONE,negative,0,25,29
2014,restaurant,1429,Sauce was watery and the food didn't have much flavor.,flavor,NONE,negative,0,47,53
2014,restaurant,1855,My husband and I enjoy Sangria.,Sangria,NONE,positive,2,23,30
2014,restaurant,3409,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",indian cuisine,NONE,positive,2,63,77
2014,restaurant,579,We both opted for a pasta dish and they were served timely and fresh.,pasta dish,NONE,positive,2,20,30
2014,restaurant,579,We both opted for a pasta dish and they were served timely and fresh.,served,NONE,positive,2,45,51
2014,restaurant,3670,"First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...",bread,NONE,negative,0,16,21
2014,restaurant,3670,"First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...",appetizer,NONE,neutral,1,40,49
2014,restaurant,3670,"First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...",glass of wine,NONE,neutral,1,87,100
2014,restaurant,3670,"First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...",main course,NONE,neutral,1,108,119
2014,restaurant,428,"In an area sadly lacking in decent Thai food, this is one of the best spots.",Thai food,NONE,positive,2,35,44
2014,restaurant,3378,Tell them Herky sent you and get a free confused look from the waiter.,waiter,NONE,negative,0,63,69
2014,restaurant,916,The food was average or above including some surprising tasty dishes.,food,NONE,positive,2,4,8
2014,restaurant,916,The food was average or above including some surprising tasty dishes.,dishes,NONE,positive,2,62,68
2014,restaurant,2194,They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,specials,NONE,negative,0,40,48
2014,restaurant,2194,They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,ingredients,NONE,negative,0,58,69
2014,restaurant,2194,They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,thai,NONE,neutral,1,104,108
2014,restaurant,1066,Other apetizers and food,apetizers,NONE,neutral,1,6,15
2014,restaurant,1066,Other apetizers and food,food,NONE,neutral,1,20,24
2014,restaurant,127,The noodle and rices dishes taste great.,noodle and rices dishes,NONE,positive,2,4,27
2014,restaurant,2298,"The crust is thin, the ingredients are fresh and the staff is friendly.",crust,NONE,positive,2,4,9
2014,restaurant,2298,"The crust is thin, the ingredients are fresh and the staff is friendly.",staff,NONE,positive,2,53,58
2014,restaurant,2298,"The crust is thin, the ingredients are fresh and the staff is friendly.",ingredients,NONE,positive,2,23,34
2014,restaurant,1199,The sauces used are also not that exciting.,sauces,NONE,negative,0,4,10
2014,restaurant,2444,The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.,lunch menu,NONE,positive,2,18,28
2014,restaurant,2444,The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.,appetizer,NONE,positive,2,58,67
2014,restaurant,2444,The secret is the lunch menu which offers a complimentary appetizer with every entree ordered.,entree,NONE,positive,2,79,85
2014,restaurant,228,We had champagne and caviar and felt like princesses!,champagne,NONE,positive,2,7,16
2014,restaurant,228,We had champagne and caviar and felt like princesses!,caviar,NONE,positive,2,21,27
2014,restaurant,651,The shrimp scampi was excellent and the antipasti were plentiful.,shrimp scampi,NONE,positive,2,4,17
2014,restaurant,651,The shrimp scampi was excellent and the antipasti were plentiful.,antipasti,NONE,positive,2,40,49
2014,restaurant,2090,"I got the $10 10-piece dim sum combo, every bite of which was great.",dim sum combo,NONE,positive,2,23,36
2014,restaurant,301,"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.",table,NONE,neutral,1,28,33
2014,restaurant,301,"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.",insde table,NONE,positive,2,96,107
2014,restaurant,301,"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our insde table was very nice.",wait,NONE,negative,0,17,21
2014,restaurant,942,The prices are wonderfully low.,prices,NONE,positive,2,4,10
2014,restaurant,2887,If you like spicy food get the chicken vindaloo.,chicken vindaloo,NONE,neutral,1,31,47
2014,restaurant,2887,If you like spicy food get the chicken vindaloo.,spicy food,NONE,neutral,1,12,22
2014,restaurant,2398,I have never been disappointed but their true strength lays in their amazingly delicious and cheap lunch specials.,lunch specials,NONE,positive,2,99,113
2014,restaurant,53,"So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.",bar food,NONE,positive,2,28,36
2014,restaurant,53,"So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.",menu,NONE,positive,2,60,64
2014,restaurant,53,"So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.",hand-crafted beers,NONE,positive,2,93,111
2014,restaurant,2025,No free drink.,drink,NONE,neutral,1,8,13
2014,restaurant,259,This is my first time writing a review for a restaurant because the food and service was excellent.,food,NONE,positive,2,68,72
2014,restaurant,259,This is my first time writing a review for a restaurant because the food and service was excellent.,service,NONE,positive,2,77,84
2014,restaurant,1312,The two star chefs left quite some time ago to open their own place.,chefs,NONE,neutral,1,13,18
2014,restaurant,1565,Don't waste money on decor.,decor,NONE,neutral,1,21,26
2014,restaurant,1659,I have never before eaten 40 pieces of relatively good nigiri.,nigiri,NONE,neutral,1,55,61
2014,restaurant,839,"Given the incredible architecture surrounding it, this place has no character.",architecture,NONE,positive,2,21,33
2014,restaurant,839,"Given the incredible architecture surrounding it, this place has no character.",place,NONE,negative,0,55,60
2014,restaurant,457,I'd call it an 'italian dinner'.,dinner,NONE,neutral,1,24,30
2014,restaurant,3086,"While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.",drinks,NONE,positive,2,46,52
2014,restaurant,3086,"While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.",place,NONE,negative,0,10,15
2014,restaurant,531,Have frequented 'ino for several years and the food remains excellent.,food,NONE,positive,2,47,51
2014,restaurant,3263,"Each bite of food at Kai was indeed delicious, fresh, and elegant.",food,NONE,positive,2,13,17
2014,restaurant,2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,food,NONE,positive,2,8,12
2014,restaurant,2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,quality of food,NONE,positive,2,45,60
2014,restaurant,2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,priced,NONE,neutral,1,80,86
2014,restaurant,2606,My friend got the mushroom pizza which tasted better.,mushroom pizza,NONE,positive,2,18,32
2014,restaurant,2019,"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",cod with paella,NONE,negative,0,10,25
2014,restaurant,2019,"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",fish and chips,NONE,negative,0,127,141
2014,restaurant,2019,"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",serving,NONE,negative,0,156,163
2014,restaurant,2019,"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",fish,NONE,neutral,1,187,191
2014,restaurant,2019,"I had the cod with paella (spicy and very filling, I'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).",fries,NONE,neutral,1,211,216
2014,restaurant,1797,"It's a shame that a nice, convenient place like the Pink Pony can be so ruined by lousy service.",place,NONE,positive,2,37,42
2014,restaurant,1797,"It's a shame that a nice, convenient place like the Pink Pony can be so ruined by lousy service.",service,NONE,negative,0,88,95
2014,restaurant,1731,You should pass on the calamari.,calamari,NONE,negative,0,23,31
2014,restaurant,2791,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",porcini mushroom pasta special,NONE,negative,0,4,34
2014,restaurant,2791,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",seafood tagliatelle,NONE,negative,0,61,80
2014,restaurant,3261,Try the spicy wontons and the salt pepper shrimps.,spicy wontons,NONE,positive,2,8,21
2014,restaurant,3261,Try the spicy wontons and the salt pepper shrimps.,salt pepper shrimps,NONE,positive,2,30,49
2014,restaurant,1586,THE FOOD PORTIONS ARE REALLY LARGE.,FOOD PORTIONS,NONE,positive,2,4,17
2014,restaurant,1893,The fries are yummy.,fries,NONE,positive,2,4,9
2014,restaurant,309,"Friendly and informative staff, very attentive and prompt raw bar service.",staff,NONE,positive,2,25,30
2014,restaurant,309,"Friendly and informative staff, very attentive and prompt raw bar service.",bar service,NONE,positive,2,62,73
2014,restaurant,2290,Best Taiwanese food in NY!,Taiwanese food,NONE,positive,2,5,19
2014,restaurant,369,"We laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, I feel.",dessert menu,NONE,neutral,1,40,52
2014,restaurant,369,"We laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, I feel.",tip,NONE,positive,2,78,81
2014,restaurant,3279,And the prices were way to high for what you get.,prices,NONE,negative,0,8,14
2014,restaurant,166,"Yet paired with such rude service, would never recommend for anyone interested in carrying any kind of conversation while there.",service,NONE,negative,0,26,33
2014,restaurant,1727,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",music,NONE,positive,2,71,76
2014,restaurant,1727,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",in-house lady DJ,NONE,positive,2,4,20
2014,restaurant,2425,"I need at least three rolls to be full, and that's at least $14.00!",rolls,NONE,neutral,1,22,27
2014,restaurant,3508,"Great wine list, reasonably priced.--Sara",wine list,NONE,positive,2,6,15
2014,restaurant,3508,"Great wine list, reasonably priced.--Sara",priced,NONE,positive,2,28,34
2014,restaurant,1541,The hot dogs were cold in the middle and the buns were stale.,hot dogs,NONE,negative,0,4,12
2014,restaurant,1541,The hot dogs were cold in the middle and the buns were stale.,buns,NONE,negative,0,45,49
2014,restaurant,1037,"While the food was excellent, it wasn't cheap (though not extremely expensive either).",food,NONE,positive,2,10,14
2014,restaurant,2288,Beef noodle soup is good as well.,Beef noodle soup,NONE,positive,2,0,16
2014,restaurant,2585,Delivery service is great too.,Delivery service,NONE,positive,2,0,16
2014,restaurant,1386,"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.",food,NONE,positive,2,4,8
2014,restaurant,1386,"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.",Thai cuisine,NONE,positive,2,90,102
2014,restaurant,1386,"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.",flavors,NONE,positive,2,20,27
2014,restaurant,1378,I recieved prompt service with a smile.,service,NONE,positive,2,18,25
2014,restaurant,438,They pray to their Food Gods to make them into a good pizza like VT's.,pizza,NONE,negative,0,54,59
2014,restaurant,232,The place was quiet and delightful.,place,NONE,positive,2,4,9
2014,restaurant,3621,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,food,NONE,positive,2,4,8
2014,restaurant,3621,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,food,NONE,positive,2,38,42
2014,restaurant,3621,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,herbs,NONE,positive,2,97,102
2014,restaurant,3621,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,tomatoes,NONE,positive,2,107,115
2014,restaurant,3489,"As much as I like the food there, I can't bring myself to go back.",food,NONE,positive,2,22,26
2014,restaurant,3600,It looked like shredded cheese partly done - still in strips.,shredded cheese,NONE,negative,0,15,30
2014,restaurant,3519,The prices and ambience are especially great considering it's in the West Village.,prices,NONE,positive,2,4,10
2014,restaurant,3519,The prices and ambience are especially great considering it's in the West Village.,ambience,NONE,positive,2,15,23
2014,restaurant,1183,The soup is pretty good too.,soup,NONE,positive,2,4,8
2014,restaurant,2663,It is so easy to get a reservation at a top place in NYC with a week's notice.,reservation,NONE,positive,2,23,34
2014,restaurant,857,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,root vegetables,NONE,positive,2,35,50
2014,restaurant,857,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,mushroom consomme,NONE,positive,2,56,73
2014,restaurant,857,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,chef,NONE,positive,2,85,89
2014,restaurant,1118,"If you go to Roth's try to be served by Mike, he is GREAT!!",served,NONE,positive,2,30,36
2014,restaurant,2915,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",food,NONE,neutral,1,8,12
2014,restaurant,2915,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",ambiance,NONE,neutral,1,22,30
2014,restaurant,2915,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",service,NONE,neutral,1,41,48
2014,restaurant,2915,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",wait staff,NONE,negative,0,108,118
2014,restaurant,662,I always get the Shabu-Shabu dinner and the beef is always fresh.,Shabu-Shabu dinner,NONE,neutral,1,17,35
2014,restaurant,662,I always get the Shabu-Shabu dinner and the beef is always fresh.,beef,NONE,positive,2,44,48
2014,restaurant,3599,The pizza was delivered cold and the cheese wasn't even fully melted!,pizza,NONE,negative,0,4,9
2014,restaurant,3599,The pizza was delivered cold and the cheese wasn't even fully melted!,cheese,NONE,negative,0,37,43
2014,restaurant,502,We were very surprised by how good the food was on our first visit here on a Sunday night.,food,NONE,positive,2,39,43
